,time,temperature,rain,windspeed,precipitationHcount,city,VolatilityScore,VolatilityRiskStatus,30_day_avg,year
4262,2021-09-02,26.6,4.4,16.0,17,Colombo,0.11574450772986111,NO,26.433333333333334,2021
4263,2021-09-03,26.3,2.0,16.5,10,Colombo,0.4157445077298618,NO,26.40666666666667,2021
4264,2021-09-04,25.8,4.2,16.1,17,Colombo,0.9157445077298618,NO,26.376666666666665,2021
4265,2021-09-05,25.5,11.6,17.7,24,Colombo,1.2157445077298625,YES,26.35666666666667,2021
4266,2021-09-06,26.4,5.8,17.6,15,Colombo,0.31574450772986395,NO,26.34333333333333,2021
4267,2021-09-07,26.8,4.1,16.6,14,Colombo,0.08425549227013818,NO,26.360000000000003,2021
4268,2021-09-08,26.6,2.8,16.1,11,Colombo,0.11574450772986111,NO,26.376666666666665,2021
4269,2021-09-09,27.1,2.1,16.6,9,Colombo,0.3842554922701389,NO,26.386666666666667,2021
4270,2021-09-10,26.9,2.2,17.9,9,Colombo,0.18425549227013605,NO,26.39333333333333,2021
4271,2021-09-11,27.0,0.2,20.8,2,Colombo,0.28425549227013747,NO,26.406666666666663,2021
4272,2021-09-12,26.9,2.8,22.2,11,Colombo,0.18425549227013605,NO,26.410000000000004,2021
4273,2021-09-13,26.6,5.8,17.1,18,Colombo,0.11574450772986111,NO,26.396666666666665,2021
4274,2021-09-14,26.6,6.2,15.0,16,Colombo,0.11574450772986111,NO,26.39333333333333,2021
4275,2021-09-15,26.3,11.0,17.6,18,Colombo,0.4157445077298618,NO,26.37666666666667,2021
4276,2021-09-16,26.4,5.8,12.1,10,Colombo,0.31574450772986395,NO,26.38,2021
4277,2021-09-17,26.9,9.0,15.2,19,Colombo,0.18425549227013605,NO,26.413333333333334,2021
4278,2021-09-18,26.8,2.7,12.6,12,Colombo,0.08425549227013818,NO,26.426666666666666,2021
4279,2021-09-19,27.0,4.7,14.0,15,Colombo,0.28425549227013747,NO,26.439999999999998,2021
4280,2021-09-20,26.8,7.6,11.3,17,Colombo,0.08425549227013818,NO,26.470000000000002,2021
4281,2021-09-21,26.3,8.5,14.6,16,Colombo,0.4157445077298618,NO,26.48,2021
4282,2021-09-22,27.1,4.8,13.7,14,Colombo,0.3842554922701389,NO,26.509999999999998,2021
4283,2021-09-23,27.2,7.7,21.5,18,Colombo,0.48425549227013676,NO,26.553333333333335,2021
4284,2021-09-24,27.1,7.5,15.6,17,Colombo,0.3842554922701389,NO,26.59333333333333,2021
4285,2021-09-25,27.2,6.2,16.3,20,Colombo,0.48425549227013676,NO,26.636666666666667,2021
4286,2021-09-26,26.3,30.5,23.4,21,Colombo,0.4157445077298618,NO,26.630000000000003,2021
4287,2021-09-27,27.0,0.6,24.2,4,Colombo,0.28425549227013747,NO,26.65333333333333,2021
4288,2021-09-28,25.5,14.2,19.1,16,Colombo,1.2157445077298625,YES,26.64,2021
4289,2021-09-29,26.8,1.6,16.6,8,Colombo,0.08425549227013818,NO,26.643333333333334,2021
4290,2021-09-30,26.8,7.5,15.1,19,Colombo,0.08425549227013818,NO,26.636666666666667,2021
4291,2021-10-01,25.4,24.8,10.8,22,Colombo,1.315744507729864,YES,26.6,2021
4292,2021-10-02,26.1,5.0,12.6,14,Colombo,0.6157445077298611,NO,26.583333333333332,2021
4293,2021-10-03,26.6,5.5,14.0,11,Colombo,0.11574450772986111,NO,26.59333333333333,2021
4294,2021-10-04,25.8,13.6,12.9,21,Colombo,0.9157445077298618,NO,26.593333333333337,2021
4295,2021-10-05,25.3,37.5,17.3,24,Colombo,1.4157445077298618,YES,26.586666666666666,2021
4296,2021-10-06,26.2,4.6,18.2,17,Colombo,0.5157445077298632,NO,26.580000000000002,2021
4297,2021-10-07,26.9,0.9,16.8,7,Colombo,0.18425549227013605,NO,26.583333333333332,2021
4298,2021-10-08,27.0,2.7,19.1,13,Colombo,0.28425549227013747,NO,26.59666666666667,2021
4299,2021-10-09,27.1,1.8,17.7,11,Colombo,0.3842554922701389,NO,26.59666666666667,2021
4300,2021-10-10,27.0,11.8,17.1,17,Colombo,0.28425549227013747,NO,26.600000000000005,2021
4301,2021-10-11,26.7,8.3,15.9,12,Colombo,0.015744507729863244,NO,26.59,2021
4302,2021-10-12,26.7,8.4,18.0,15,Colombo,0.015744507729863244,NO,26.583333333333332,2021
4303,2021-10-13,27.2,1.3,19.8,10,Colombo,0.48425549227013676,NO,26.603333333333335,2021
4304,2021-10-14,27.4,3.1,19.0,10,Colombo,0.684255492270136,NO,26.630000000000003,2021
4305,2021-10-15,26.9,5.8,18.9,14,Colombo,0.18425549227013605,NO,26.65,2021
4306,2021-10-16,26.6,11.5,19.4,22,Colombo,0.11574450772986111,NO,26.65666666666667,2021
4307,2021-10-17,27.2,3.6,22.1,15,Colombo,0.48425549227013676,NO,26.666666666666668,2021
4308,2021-10-18,26.9,4.4,23.0,17,Colombo,0.18425549227013605,NO,26.67,2021
4309,2021-10-19,27.0,1.5,16.9,8,Colombo,0.28425549227013747,NO,26.67,2021
4310,2021-10-20,26.5,10.1,11.4,14,Colombo,0.21574450772986253,NO,26.66,2021
4311,2021-10-21,26.3,3.6,13.0,9,Colombo,0.4157445077298618,NO,26.660000000000004,2021
4312,2021-10-22,26.4,3.8,13.0,11,Colombo,0.31574450772986395,NO,26.636666666666667,2021
4313,2021-10-23,26.6,1.7,14.4,7,Colombo,0.11574450772986111,NO,26.616666666666667,2021
4314,2021-10-24,26.3,4.6,12.7,7,Colombo,0.4157445077298618,NO,26.59,2021
4315,2021-10-25,26.0,11.8,11.3,15,Colombo,0.7157445077298625,NO,26.55,2021
4316,2021-10-26,25.9,12.7,11.6,19,Colombo,0.815744507729864,NO,26.53666666666667,2021
4317,2021-10-27,25.7,5.6,9.3,16,Colombo,1.0157445077298632,YES,26.493333333333332,2021
4318,2021-10-28,25.6,47.3,13.9,22,Colombo,1.1157445077298611,YES,26.496666666666666,2021
4319,2021-10-29,25.2,101.0,16.3,23,Colombo,1.5157445077298632,YES,26.44333333333333,2021
4320,2021-10-30,25.3,15.7,8.7,17,Colombo,1.4157445077298618,YES,26.393333333333334,2021
4321,2021-10-31,26.0,9.7,12.4,12,Colombo,0.7157445077298625,NO,26.413333333333338,2021
4322,2021-11-01,25.5,14.2,15.8,11,Colombo,1.2157445077298625,YES,26.393333333333334,2021
4323,2021-11-02,26.4,8.4,8.9,13,Colombo,0.31574450772986395,NO,26.386666666666667,2021
4324,2021-11-03,25.6,20.2,12.6,18,Colombo,1.1157445077298611,YES,26.38,2021
4325,2021-11-04,25.8,9.3,12.1,17,Colombo,0.9157445077298618,NO,26.396666666666665,2021
4326,2021-11-05,25.7,5.8,7.7,17,Colombo,1.0157445077298632,YES,26.38,2021
4327,2021-11-06,25.8,16.0,17.4,17,Colombo,0.9157445077298618,NO,26.34333333333333,2021
4328,2021-11-07,25.2,35.2,17.4,24,Colombo,1.5157445077298632,YES,26.283333333333335,2021
4329,2021-11-08,25.0,41.2,18.4,24,Colombo,1.7157445077298625,YES,26.21333333333333,2021
4330,2021-11-09,24.7,34.8,23.0,19,Colombo,2.0157445077298632,YES,26.136666666666663,2021
4331,2021-11-10,25.3,2.7,22.7,12,Colombo,1.4157445077298618,YES,26.09,2021
4332,2021-11-11,25.9,10.6,15.7,23,Colombo,0.815744507729864,NO,26.063333333333333,2021
4333,2021-11-12,26.5,5.1,20.4,11,Colombo,0.21574450772986253,NO,26.040000000000003,2021
4334,2021-11-13,26.2,5.6,17.0,15,Colombo,0.5157445077298632,NO,25.999999999999996,2021
4335,2021-11-14,26.0,8.8,15.1,17,Colombo,0.7157445077298625,NO,25.969999999999995,2021
4336,2021-11-15,25.6,27.0,17.9,24,Colombo,1.1157445077298611,YES,25.936666666666667,2021
4337,2021-11-16,26.0,18.0,14.8,21,Colombo,0.7157445077298625,NO,25.896666666666665,2021
4338,2021-11-17,26.1,10.2,12.5,17,Colombo,0.6157445077298611,NO,25.87,2021
4339,2021-11-18,26.2,8.3,15.6,16,Colombo,0.5157445077298632,NO,25.843333333333337,2021
4340,2021-11-19,26.1,6.6,16.5,13,Colombo,0.6157445077298611,NO,25.830000000000002,2021
4341,2021-11-20,26.7,0.0,17.9,0,Colombo,0.015744507729863244,NO,25.84333333333333,2021
4342,2021-11-21,26.5,0.0,11.5,0,Colombo,0.21574450772986253,NO,25.846666666666668,2021
4343,2021-11-22,26.6,0.0,16.9,0,Colombo,0.11574450772986111,NO,25.846666666666668,2021
4344,2021-11-23,25.7,16.5,14.1,16,Colombo,1.0157445077298632,YES,25.826666666666664,2021
4345,2021-11-24,25.3,9.0,13.0,14,Colombo,1.4157445077298618,YES,25.803333333333335,2021
4346,2021-11-25,25.0,11.9,6.6,12,Colombo,1.7157445077298625,YES,25.773333333333333,2021
4347,2021-11-26,26.0,3.4,9.2,7,Colombo,0.7157445077298625,NO,25.783333333333335,2021
4348,2021-11-27,26.0,21.2,8.2,18,Colombo,0.7157445077298625,NO,25.796666666666667,2021
4349,2021-11-28,25.6,9.9,9.4,23,Colombo,1.1157445077298611,YES,25.810000000000002,2021
4350,2021-11-29,25.9,1.9,10.0,8,Colombo,0.815744507729864,NO,25.83,2021
4351,2021-11-30,26.0,8.5,8.0,11,Colombo,0.7157445077298625,NO,25.83,2021
4352,2021-12-01,26.6,5.7,6.9,5,Colombo,0.11574450772986111,NO,25.866666666666667,2021
4353,2021-12-02,26.3,1.1,12.6,5,Colombo,0.4157445077298618,NO,25.863333333333333,2021
4354,2021-12-03,26.6,2.5,9.1,8,Colombo,0.11574450772986111,NO,25.896666666666665,2021
4355,2021-12-04,26.7,1.9,10.6,9,Colombo,0.015744507729863244,NO,25.92666666666667,2021
4356,2021-12-05,26.7,2.0,10.4,6,Colombo,0.015744507729863244,NO,25.959999999999997,2021
4357,2021-12-06,26.0,4.6,9.0,7,Colombo,0.7157445077298625,NO,25.966666666666665,2021
4358,2021-12-07,26.9,0.0,10.0,0,Colombo,0.18425549227013605,NO,26.02333333333333,2021
4359,2021-12-08,26.8,3.7,8.0,5,Colombo,0.08425549227013818,NO,26.083333333333332,2021
4360,2021-12-09,25.9,6.4,11.2,7,Colombo,0.815744507729864,NO,26.123333333333335,2021
4361,2021-12-10,26.8,1.6,8.9,3,Colombo,0.08425549227013818,NO,26.173333333333332,2021
4362,2021-12-11,27.2,0.7,8.0,4,Colombo,0.48425549227013676,NO,26.216666666666665,2021
4363,2021-12-12,26.8,7.7,7.8,9,Colombo,0.08425549227013818,NO,26.226666666666667,2021
4364,2021-12-13,26.0,21.5,6.8,20,Colombo,0.7157445077298625,NO,26.220000000000002,2021
4365,2021-12-14,26.0,15.8,9.8,22,Colombo,0.7157445077298625,NO,26.220000000000002,2021
4366,2021-12-15,25.4,11.6,8.0,18,Colombo,1.315744507729864,YES,26.213333333333335,2021
4367,2021-12-16,26.5,1.1,11.3,5,Colombo,0.21574450772986253,NO,26.230000000000004,2021
4368,2021-12-17,26.2,0.1,10.4,1,Colombo,0.5157445077298632,NO,26.233333333333334,2021
4369,2021-12-18,26.3,5.8,10.8,12,Colombo,0.4157445077298618,NO,26.236666666666665,2021
4370,2021-12-19,26.5,0.3,14.3,2,Colombo,0.21574450772986253,NO,26.25,2021
4371,2021-12-20,26.6,0.0,14.6,0,Colombo,0.11574450772986111,NO,26.246666666666666,2021
4372,2021-12-21,26.5,0.0,10.6,0,Colombo,0.21574450772986253,NO,26.246666666666666,2021
4373,2021-12-22,26.6,0.5,8.9,4,Colombo,0.11574450772986111,NO,26.246666666666666,2021
4374,2021-12-23,26.1,0.1,10.1,1,Colombo,0.6157445077298611,NO,26.26,2021
4375,2021-12-24,25.5,0.0,11.4,0,Colombo,1.2157445077298625,YES,26.266666666666666,2021
4376,2021-12-25,25.4,0.0,10.2,0,Colombo,1.315744507729864,YES,26.279999999999998,2021
4377,2021-12-26,25.8,0.0,8.7,0,Colombo,0.9157445077298618,NO,26.273333333333333,2021
4378,2021-12-27,26.3,0.0,8.7,0,Colombo,0.4157445077298618,NO,26.283333333333335,2021
4379,2021-12-28,26.8,0.2,8.9,2,Colombo,0.08425549227013818,NO,26.32333333333333,2021
4380,2021-12-29,27.2,0.0,10.0,0,Colombo,0.48425549227013676,NO,26.366666666666667,2021
4381,2021-12-30,26.4,1.4,7.9,3,Colombo,0.31574450772986395,NO,26.38,2021
4382,2021-12-31,26.7,2.6,8.4,3,Colombo,0.015744507729863244,NO,26.383333333333333,2021
4383,2022-01-01,26.6,6.7,9.6,5,Colombo,0.11574450772986111,NO,26.393333333333334,2022
4384,2022-01-02,26.9,2.1,10.2,4,Colombo,0.18425549227013605,NO,26.403333333333332,2022
4385,2022-01-03,26.6,11.2,14.1,11,Colombo,0.11574450772986111,NO,26.4,2022
4386,2022-01-04,26.7,3.9,16.2,7,Colombo,0.015744507729863244,NO,26.4,2022
4387,2022-01-05,26.7,5.6,14.9,10,Colombo,0.015744507729863244,NO,26.423333333333336,2022
4388,2022-01-06,27.3,1.2,11.1,8,Colombo,0.5842554922701382,NO,26.436666666666667,2022
4389,2022-01-07,27.2,0.5,8.6,5,Colombo,0.48425549227013676,NO,26.45,2022
4390,2022-01-08,27.2,0.8,10.5,4,Colombo,0.48425549227013676,NO,26.493333333333332,2022
4391,2022-01-09,27.5,2.1,10.3,7,Colombo,0.7842554922701375,NO,26.516666666666666,2022
4392,2022-01-10,26.3,0.4,9.2,4,Colombo,0.4157445077298618,NO,26.486666666666668,2022
4393,2022-01-11,27.2,0.3,10.4,3,Colombo,0.48425549227013676,NO,26.5,2022
4394,2022-01-12,27.3,1.1,9.2,7,Colombo,0.5842554922701382,NO,26.543333333333337,2022
4395,2022-01-13,27.3,1.8,9.6,8,Colombo,0.5842554922701382,NO,26.586666666666666,2022
4396,2022-01-14,27.1,1.4,11.1,9,Colombo,0.3842554922701389,NO,26.643333333333334,2022
4397,2022-01-15,27.7,1.4,8.4,13,Colombo,0.9842554922701368,YES,26.683333333333334,2022
4398,2022-01-16,27.8,1.0,8.4,6,Colombo,1.0842554922701382,YES,26.736666666666668,2022
4399,2022-01-17,28.1,0.9,8.9,2,Colombo,1.3842554922701389,YES,26.796666666666667,2022
4400,2022-01-18,28.4,0.0,14.2,0,Colombo,1.684255492270136,YES,26.860000000000003,2022
4401,2022-01-19,28.3,0.0,14.2,0,Colombo,1.5842554922701382,YES,26.916666666666668,2022
4402,2022-01-20,27.1,0.0,18.8,0,Colombo,0.3842554922701389,NO,26.936666666666667,2022
4403,2022-01-21,26.5,0.0,16.1,0,Colombo,0.21574450772986253,NO,26.933333333333334,2022
4404,2022-01-22,26.7,0.0,14.4,0,Colombo,0.015744507729863244,NO,26.953333333333333,2022
4405,2022-01-23,26.6,0.0,13.0,0,Colombo,0.11574450772986111,NO,26.990000000000002,2022
4406,2022-01-24,26.9,0.1,13.7,1,Colombo,0.18425549227013605,NO,27.040000000000003,2022
4407,2022-01-25,26.6,1.2,12.1,8,Colombo,0.11574450772986111,NO,27.066666666666666,2022
4408,2022-01-26,26.1,1.9,11.6,9,Colombo,0.6157445077298611,NO,27.06,2022
4409,2022-01-27,27.2,0.7,8.4,4,Colombo,0.48425549227013676,NO,27.073333333333334,2022
4410,2022-01-28,27.5,0.0,7.9,0,Colombo,0.7842554922701375,NO,27.083333333333332,2022
4411,2022-01-29,28.1,0.2,8.9,2,Colombo,1.3842554922701389,YES,27.14,2022
4412,2022-01-30,28.0,0.4,12.3,4,Colombo,1.2842554922701375,YES,27.183333333333334,2022
4413,2022-01-31,26.7,16.2,9.0,13,Colombo,0.015744507729863244,NO,27.186666666666664,2022
4414,2022-02-01,27.8,0.0,9.7,0,Colombo,1.0842554922701382,YES,27.216666666666665,2022
4415,2022-02-02,26.7,0.0,7.2,0,Colombo,0.015744507729863244,NO,27.219999999999995,2022
4416,2022-02-03,26.0,0.1,11.9,1,Colombo,0.7157445077298625,NO,27.196666666666665,2022
4417,2022-02-04,26.7,0.0,11.7,0,Colombo,0.015744507729863244,NO,27.196666666666665,2022
4418,2022-02-05,27.7,0.0,12.3,0,Colombo,0.9842554922701368,YES,27.21,2022
4419,2022-02-06,28.1,0.0,10.4,0,Colombo,1.3842554922701389,YES,27.24,2022
4420,2022-02-07,28.2,1.2,11.9,9,Colombo,1.4842554922701368,YES,27.273333333333333,2022
4421,2022-02-08,28.2,0.0,17.0,0,Colombo,1.4842554922701368,YES,27.29666666666667,2022
4422,2022-02-09,28.2,0.0,14.5,0,Colombo,1.4842554922701368,YES,27.36,2022
4423,2022-02-10,27.1,1.1,9.8,5,Colombo,0.3842554922701389,NO,27.35666666666667,2022
4424,2022-02-11,27.1,5.6,11.9,10,Colombo,0.3842554922701389,NO,27.35,2022
4425,2022-02-12,26.1,38.5,11.3,23,Colombo,0.6157445077298611,NO,27.310000000000002,2022
4426,2022-02-13,24.4,10.6,18.9,18,Colombo,2.315744507729864,YES,27.220000000000002,2022
4427,2022-02-14,26.8,0.8,11.8,6,Colombo,0.08425549227013818,NO,27.189999999999998,2022
4428,2022-02-15,26.6,0.0,19.1,0,Colombo,0.11574450772986111,NO,27.15,2022
4429,2022-02-16,26.6,0.0,18.6,0,Colombo,0.11574450772986111,NO,27.1,2022
4430,2022-02-17,26.6,0.0,12.3,0,Colombo,0.11574450772986111,NO,27.040000000000003,2022
4431,2022-02-18,26.3,1.5,9.5,11,Colombo,0.4157445077298618,NO,26.973333333333336,2022
4432,2022-02-19,26.9,0.8,7.2,6,Colombo,0.18425549227013605,NO,26.966666666666665,2022
4433,2022-02-20,27.6,0.3,11.5,3,Colombo,0.8842554922701389,NO,27.003333333333334,2022
4434,2022-02-21,27.7,1.2,12.4,12,Colombo,0.9842554922701368,YES,27.03666666666667,2022
4435,2022-02-22,27.5,0.6,9.7,4,Colombo,0.7842554922701375,NO,27.066666666666666,2022
4436,2022-02-23,27.6,0.0,9.9,0,Colombo,0.8842554922701389,NO,27.089999999999996,2022
4437,2022-02-24,27.7,3.2,8.4,7,Colombo,0.9842554922701368,YES,27.126666666666665,2022
4438,2022-02-25,28.5,0.0,7.7,0,Colombo,1.7842554922701375,YES,27.206666666666667,2022
4439,2022-02-26,27.9,3.0,7.7,4,Colombo,1.184255492270136,YES,27.23,2022
4440,2022-02-27,28.5,0.0,7.8,0,Colombo,1.7842554922701375,YES,27.263333333333332,2022
4441,2022-02-28,28.8,0.4,11.6,2,Colombo,2.084255492270138,YES,27.28666666666667,2022
4442,2022-03-01,28.9,0.0,13.4,0,Colombo,2.184255492270136,YES,27.316666666666666,2022
4443,2022-03-02,28.0,0.3,12.7,1,Colombo,1.2842554922701375,YES,27.360000000000003,2022
4444,2022-03-03,28.0,0.0,18.3,0,Colombo,1.2842554922701375,YES,27.366666666666667,2022
4445,2022-03-04,27.6,1.7,21.0,2,Colombo,0.8842554922701389,NO,27.39666666666667,2022
4446,2022-03-05,28.2,0.1,18.7,1,Colombo,1.4842554922701368,YES,27.470000000000002,2022
4447,2022-03-06,28.1,0.3,15.3,2,Colombo,1.3842554922701389,YES,27.516666666666666,2022
4448,2022-03-07,28.6,0.7,11.5,5,Colombo,1.8842554922701389,YES,27.546666666666667,2022
4449,2022-03-08,29.2,1.1,9.0,8,Colombo,2.4842554922701368,YES,27.583333333333332,2022
4450,2022-03-09,28.9,0.1,12.6,1,Colombo,2.184255492270136,YES,27.60666666666667,2022
4451,2022-03-10,28.3,1.5,14.9,12,Colombo,1.5842554922701382,YES,27.61,2022
4452,2022-03-11,28.8,1.4,12.0,6,Colombo,2.084255492270138,YES,27.63,2022
4453,2022-03-12,27.8,7.0,12.6,13,Colombo,1.0842554922701382,YES,27.653333333333332,2022
4454,2022-03-13,28.3,9.3,9.9,5,Colombo,1.5842554922701382,YES,27.69333333333333,2022
4455,2022-03-14,29.0,0.3,9.2,3,Colombo,2.2842554922701375,YES,27.79,2022
4456,2022-03-15,27.9,0.9,9.0,6,Colombo,1.184255492270136,YES,27.906666666666663,2022
4457,2022-03-16,28.6,0.5,12.4,5,Colombo,1.8842554922701389,YES,27.966666666666665,2022
4458,2022-03-17,27.7,7.6,15.5,17,Colombo,0.9842554922701368,YES,28.003333333333334,2022
4459,2022-03-18,27.8,3.4,14.8,17,Colombo,1.0842554922701382,YES,28.043333333333333,2022
4460,2022-03-19,28.0,5.3,17.3,23,Colombo,1.2842554922701375,YES,28.089999999999996,2022
4461,2022-03-20,28.0,3.2,17.3,16,Colombo,1.2842554922701375,YES,28.146666666666665,2022
4462,2022-03-21,28.1,6.0,18.1,22,Colombo,1.3842554922701389,YES,28.186666666666667,2022
4463,2022-03-22,28.0,1.4,16.3,10,Colombo,1.2842554922701375,YES,28.2,2022
4464,2022-03-23,28.0,2.2,16.0,13,Colombo,1.2842554922701375,YES,28.209999999999997,2022
4465,2022-03-24,27.8,2.0,13.7,13,Colombo,1.0842554922701382,YES,28.219999999999995,2022
4466,2022-03-25,28.0,1.9,14.5,9,Colombo,1.2842554922701375,YES,28.233333333333334,2022
4467,2022-03-26,28.1,1.0,9.9,9,Colombo,1.3842554922701389,YES,28.246666666666666,2022
4468,2022-03-27,28.0,2.4,7.6,10,Colombo,1.2842554922701375,YES,28.23,2022
4469,2022-03-28,28.1,1.8,8.4,11,Colombo,1.3842554922701389,YES,28.236666666666668,2022
4470,2022-03-29,28.6,1.3,12.6,8,Colombo,1.8842554922701389,YES,28.240000000000002,2022
4471,2022-03-30,28.1,3.1,13.8,5,Colombo,1.3842554922701389,YES,28.216666666666665,2022
4472,2022-03-31,28.2,1.3,13.5,8,Colombo,1.4842554922701368,YES,28.19333333333333,2022
4473,2022-04-01,28.0,1.8,12.8,11,Colombo,1.2842554922701375,YES,28.19333333333333,2022
4474,2022-04-02,28.0,2.5,12.1,5,Colombo,1.2842554922701375,YES,28.19333333333333,2022
4475,2022-04-03,27.7,0.7,11.5,4,Colombo,0.9842554922701368,YES,28.196666666666665,2022
4476,2022-04-04,27.2,53.9,10.8,18,Colombo,0.48425549227013676,NO,28.163333333333338,2022
4477,2022-04-05,26.6,4.3,10.9,9,Colombo,0.11574450772986111,NO,28.113333333333333,2022
4478,2022-04-06,26.6,5.2,11.0,14,Colombo,0.11574450772986111,NO,28.046666666666667,2022
4479,2022-04-07,27.4,5.9,8.3,8,Colombo,0.684255492270136,NO,27.986666666666668,2022
4480,2022-04-08,26.2,12.0,8.0,17,Colombo,0.5157445077298632,NO,27.896666666666665,2022
4481,2022-04-09,26.1,16.5,12.8,19,Colombo,0.6157445077298611,NO,27.823333333333334,2022
4482,2022-04-10,25.6,29.7,13.2,22,Colombo,1.1157445077298611,YES,27.716666666666672,2022
4483,2022-04-11,26.4,13.7,9.6,17,Colombo,0.31574450772986395,NO,27.67,2022
4484,2022-04-12,26.3,17.8,15.3,21,Colombo,0.4157445077298618,NO,27.603333333333335,2022
4485,2022-04-13,26.2,13.3,15.0,14,Colombo,0.5157445077298632,NO,27.51,2022
4486,2022-04-14,27.0,4.4,14.2,14,Colombo,0.28425549227013747,NO,27.480000000000004,2022
4487,2022-04-15,27.8,1.0,15.5,8,Colombo,1.0842554922701382,YES,27.453333333333333,2022
4488,2022-04-16,27.9,1.7,16.1,10,Colombo,1.184255492270136,YES,27.459999999999997,2022
4489,2022-04-17,27.5,5.2,14.8,9,Colombo,0.7842554922701375,NO,27.45,2022
4490,2022-04-18,26.8,10.4,12.7,19,Colombo,0.08425549227013818,NO,27.410000000000004,2022
4491,2022-04-19,26.7,6.6,12.3,16,Colombo,0.015744507729863244,NO,27.366666666666667,2022
4492,2022-04-20,27.9,2.3,13.1,12,Colombo,1.184255492270136,YES,27.36,2022
4493,2022-04-21,27.2,4.7,13.3,13,Colombo,0.48425549227013676,NO,27.333333333333332,2022
4494,2022-04-22,26.6,6.4,11.4,14,Colombo,0.11574450772986111,NO,27.28666666666667,2022
4495,2022-04-23,26.8,9.2,9.0,12,Colombo,0.08425549227013818,NO,27.253333333333334,2022
4496,2022-04-24,27.6,6.5,9.6,12,Colombo,0.8842554922701389,NO,27.240000000000002,2022
4497,2022-04-25,27.1,8.0,8.3,8,Colombo,0.3842554922701389,NO,27.206666666666667,2022
4498,2022-04-26,27.6,4.5,9.8,10,Colombo,0.8842554922701389,NO,27.193333333333335,2022
4499,2022-04-27,27.5,6.4,8.8,11,Colombo,0.7842554922701375,NO,27.173333333333336,2022
4500,2022-04-28,27.7,3.6,11.5,12,Colombo,0.9842554922701368,YES,27.14333333333333,2022
4501,2022-04-29,28.1,0.7,11.0,7,Colombo,1.3842554922701389,YES,27.14333333333333,2022
4502,2022-04-30,27.8,5.5,14.1,21,Colombo,1.0842554922701382,YES,27.130000000000003,2022
4503,2022-05-01,27.7,7.3,17.5,24,Colombo,0.9842554922701368,YES,27.12,2022
4504,2022-05-02,28.2,9.9,16.3,24,Colombo,1.4842554922701368,YES,27.12666666666667,2022
4505,2022-05-03,27.8,5.0,13.8,14,Colombo,1.0842554922701382,YES,27.13,2022
4506,2022-05-04,27.7,5.0,14.1,22,Colombo,0.9842554922701368,YES,27.14666666666667,2022
4507,2022-05-05,27.5,8.3,13.1,23,Colombo,0.7842554922701375,NO,27.17666666666667,2022
4508,2022-05-06,27.8,2.4,14.6,18,Colombo,1.0842554922701382,YES,27.216666666666665,2022
4509,2022-05-07,28.6,3.5,16.9,21,Colombo,1.8842554922701389,YES,27.256666666666668,2022
4510,2022-05-08,28.5,6.4,18.7,24,Colombo,1.7842554922701375,YES,27.333333333333332,2022
4511,2022-05-09,27.3,19.5,20.0,24,Colombo,0.5842554922701382,NO,27.37333333333333,2022
4512,2022-05-10,27.6,24.7,20.9,24,Colombo,0.8842554922701389,NO,27.439999999999998,2022
4513,2022-05-11,27.7,8.6,23.1,22,Colombo,0.9842554922701368,YES,27.483333333333334,2022
4514,2022-05-12,26.5,15.4,19.0,24,Colombo,0.21574450772986253,NO,27.490000000000002,2022
4515,2022-05-13,25.8,31.9,22.1,24,Colombo,0.9157445077298618,NO,27.476666666666667,2022
4516,2022-05-14,25.7,71.8,22.7,24,Colombo,1.0157445077298632,YES,27.433333333333334,2022
4517,2022-05-15,27.0,10.1,18.8,24,Colombo,0.28425549227013747,NO,27.40666666666667,2022
4518,2022-05-16,26.8,16.5,22.9,24,Colombo,0.08425549227013818,NO,27.37,2022
4519,2022-05-17,26.5,27.8,23.9,24,Colombo,0.21574450772986253,NO,27.336666666666666,2022
4520,2022-05-18,26.7,21.5,23.7,24,Colombo,0.015744507729863244,NO,27.333333333333332,2022
4521,2022-05-19,26.8,10.4,20.0,23,Colombo,0.08425549227013818,NO,27.336666666666666,2022
4522,2022-05-20,27.3,2.5,17.5,16,Colombo,0.5842554922701382,NO,27.31666666666667,2022
4523,2022-05-21,27.4,3.4,17.1,21,Colombo,0.684255492270136,NO,27.323333333333334,2022
4524,2022-05-22,27.5,3.7,20.2,18,Colombo,0.7842554922701375,NO,27.353333333333335,2022
4525,2022-05-23,27.2,9.8,19.2,20,Colombo,0.48425549227013676,NO,27.366666666666667,2022
4526,2022-05-24,26.0,24.3,15.1,23,Colombo,0.7157445077298625,NO,27.313333333333333,2022
4527,2022-05-25,26.0,18.8,12.8,24,Colombo,0.7157445077298625,NO,27.276666666666664,2022
4528,2022-05-26,26.4,9.7,13.3,21,Colombo,0.31574450772986395,NO,27.236666666666668,2022
4529,2022-05-27,26.4,9.9,15.9,21,Colombo,0.31574450772986395,NO,27.2,2022
4530,2022-05-28,26.4,11.5,19.1,22,Colombo,0.31574450772986395,NO,27.15666666666667,2022
4531,2022-05-29,26.1,17.7,19.9,23,Colombo,0.6157445077298611,NO,27.09,2022
4532,2022-05-30,25.9,25.2,23.2,22,Colombo,0.815744507729864,NO,27.026666666666664,2022
4533,2022-05-31,25.5,40.7,16.1,24,Colombo,1.2157445077298625,YES,26.953333333333333,2022
